,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
37,373.46299999999997,-9.43359375,-0.48046875,-0.6015625,373.483,-0.763671875,0.193359375,0.015625,373.358,33.75,-6.0625,-43.875
38,383.408,-9.25390625,-0.39453125,-0.32421875,383.413,-0.69921875,0.162109375,0.017578125,383.58500000000004,33.9375,-6.0,-43.3125
39,390.984,-9.12109375,-0.41015625,-0.23046875,390.901,-0.62109375,0.1953125,-0.01171875,390.993,34.0625,-6.0,-42.0
40,401.176,-9.05859375,-0.48828125,-0.26953125,401.13599999999997,-0.5625,0.1953125,-0.044921875,401.138,34.25,-5.5625,-44.0
41,410.90700000000004,-9.23046875,-0.46875,-0.515625,410.91299999999995,-0.5625,0.26171875,-0.03125,411.109,34.25,-5.5625,-44.0
42,423.209,-9.12890625,-0.296875,-0.8046875,420.982,-0.61328125,0.3046875,-0.03125,423.279,33.1875,-6.375,-41.1875
43,433.00699999999995,-8.8125,-0.32421875,-1.04296875,430.818,-0.671875,0.326171875,-0.04296875,433.136,34.0625,-5.375,-44.5625
44,442.947,-9.015625,-0.31640625,-1.12890625,440.996,-0.771484375,0.3359375,-0.09375,443.05699999999996,33.5625,-6.0,-41.875
45,452.762,-9.203125,-0.421875,-1.46484375,450.989,-0.880859375,0.36328125,-0.140625,452.854,34.375,-5.375,-42.6875
46,462.657,-9.1640625,-0.53515625,-1.58984375,460.9,-0.962890625,0.310546875,-0.166015625,462.767,34.4375,-5.125,-43.375
47,472.584,-9.42578125,-0.69921875,-1.703125,471.084,-1.044921875,0.259765625,-0.18359375,472.677,34.125,-5.8125,-42.625
48,481.01300000000003,-9.6875,-0.6796875,-1.75390625,480.833,-1.140625,0.205078125,-0.197265625,480.954,34.625,-5.0625,-40.125
49,491.136,-9.46875,-0.7265625,-1.62890625,490.959,-1.1875,0.126953125,-0.15625,490.984,33.75,-4.9375,-41.25
50,506.114,-9.52734375,-0.671875,-1.21484375,505.93699999999995,-1.158203125,-0.046875,-0.078125,505.991,34.0625,-5.125,-41.9375
51,516.138,-9.515625,-0.65234375,-0.9765625,515.947,-1.130859375,-0.134765625,-0.001953125,516.116,34.5625,-4.9375,-42.0625
52,523.5649999999999,-9.34765625,-0.59375,-0.86328125,523.586,-1.138671875,-0.14453125,0.017578125,523.868,34.5625,-4.0625,-42.0
53,533.453,-9.22265625,-0.53515625,-0.8984375,533.473,-1.17578125,-0.11328125,0.021484375,533.5649999999999,33.4375,-4.75,-43.125
54,543.5029999999999,-9.1328125,-0.5078125,-0.9375,543.423,-1.248046875,-0.046875,0.013671875,543.4870000000001,34.5625,-4.125,-44.625
55,553.3639999999999,-9.16796875,-0.44140625,-1.0234375,553.486,-1.3359375,-0.00390625,-0.009765625,553.549,34.375,-4.5,-42.625
56,561.022,-8.984375,-0.48046875,-1.24609375,560.779,-1.419921875,0.03515625,-0.044921875,560.831,33.5625,-4.0625,-41.75
57,573.427,-9.203125,-0.40234375,-1.16796875,573.551,-1.560546875,0.0703125,-0.08984375,573.6719999999999,34.3125,-4.0625,-43.9375
58,583.4939999999999,-9.0,-0.5078125,-1.234375,583.299,-1.65234375,0.09765625,-0.146484375,583.48,33.4375,-4.5625,-43.125
59,593.5310000000001,-9.1953125,-0.6328125,-1.24609375,590.869,-1.703125,0.09765625,-0.203125,593.536,34.0,-4.0625,-43.25
