,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
39,392.95799999999997,10.19140625,-0.05859375,-0.40234375,391.019,0.00390625,0.009765625,-0.00390625,392.87100000000004,-25.375,6.8125,11.0625
40,400.9,10.18359375,-0.02734375,-0.41015625,398.474,0.005859375,0.017578125,0.013671875,400.706,-25.375,7.125,13.75
41,410.609,10.20703125,-0.046875,-0.41015625,408.451,-0.005859375,0.05859375,0.005859375,410.614,-25.375,7.125,13.75
42,420.509,10.203125,-0.078125,-0.4609375,418.343,-0.00390625,0.0234375,-0.009765625,420.51800000000003,-25.8125,6.875,13.125
43,430.983,10.19921875,-0.10546875,-0.5546875,431.185,-0.005859375,-0.01171875,-0.00390625,431.15700000000004,-25.5,6.625,12.4375
44,442.248,10.23828125,-0.078125,-0.49609375,441.067,0.00390625,0.01171875,0.00390625,442.25100000000003,-25.375,6.875,13.75
45,450.166,10.1015625,-0.0859375,-0.48046875,448.49899999999997,0.0,-0.001953125,0.0078125,450.173,-26.0,6.8125,12.5625
46,460.992,10.15234375,-0.05859375,-0.375,460.944,0.0,-0.046875,-0.017578125,460.974,-26.0625,6.0,12.5
47,473.368,10.171875,-0.06640625,-0.56640625,473.49,-0.001953125,0.013671875,0.00390625,473.551,-25.1875,6.625,11.6875
48,481.182,10.19921875,0.02734375,-0.34375,481.04,0.00390625,-0.115234375,0.005859375,481.01300000000003,-25.3125,6.4375,13.0625
49,495.732,10.1484375,-0.01953125,-0.59375,493.522,0.00390625,-0.125,0.017578125,495.541,-25.3125,6.875,13.125
50,503.471,10.171875,-0.046875,-0.44921875,503.45700000000005,0.001953125,-0.01171875,0.001953125,503.505,-25.9375,6.25,13.875
51,513.481,10.140625,-0.0390625,-0.52734375,510.95199999999994,0.0078125,-0.126953125,-0.001953125,513.2900000000001,-25.625,6.25,13.8125
52,523.363,10.171875,-0.01953125,-0.4296875,520.987,0.0078125,-0.103515625,-0.00390625,523.368,-25.5,6.875,12.4375
53,531.0279999999999,10.203125,0.05859375,-0.4609375,530.833,0.009765625,-0.072265625,-0.00390625,531.0129999999999,-25.5,6.875,12.4375
54,541.052,10.19140625,0.0078125,-0.46875,541.073,0.009765625,-0.03515625,0.009765625,541.037,-25.5,6.875,12.4375
55,552.8960000000001,10.109375,-0.02734375,-0.5546875,550.858,-0.00390625,-0.01953125,0.0,553.045,-25.625,6.25,13.8125
56,560.921,10.1875,-0.06640625,-0.5859375,558.466,0.005859375,0.0,0.00390625,560.728,-25.125,6.375,10.9375
57,570.769,10.1796875,-0.09765625,-0.59375,568.444,0.005859375,0.03125,0.005859375,570.577,-25.125,6.375,10.9375
58,580.699,10.109375,-0.06640625,-0.56640625,578.369,0.0,0.07421875,0.00390625,580.508,-25.75,6.875,12.5
59,592.361,10.1015625,-0.046875,-0.4296875,590.999,-0.001953125,0.111328125,-0.015625,592.371,-25.0625,6.625,13.0625
60,601.026,10.0859375,-0.02734375,-0.44140625,601.168,-0.001953125,0.125,-0.001953125,600.92,-25.6875,6.8125,11.875
61,610.279,10.16015625,-0.0390625,-0.40234375,608.4549999999999,-0.00390625,0.095703125,0.013671875,610.185,-25.4375,7.125,14.5
62,621.374,10.18359375,-0.078125,-0.3828125,621.039,0.00390625,0.119140625,0.00390625,621.07,-24.9375,6.875,11.625
63,633.478,10.15625,-0.05859375,-0.48828125,633.501,0.00390625,0.046875,0.00390625,633.472,-24.9375,7.0625,12.3125
64,643.563,10.16015625,-0.0078125,-0.421875,643.486,0.01171875,0.021484375,-0.013671875,643.651,-25.5,6.25,12.375
65,651.2620000000001,10.1015625,0.0078125,-0.39453125,650.8589999999999,0.005859375,0.013671875,-0.005859375,650.972,-25.6875,6.875,14.5625
66,663.5830000000001,10.1875,-0.05859375,-0.39453125,660.96,0.01171875,0.009765625,0.00390625,663.455,-25.9375,6.625,11.875
67,673.519,10.171875,0.0078125,-0.46875,670.9549999999999,0.005859375,0.0390625,0.005859375,673.365,-25.6875,7.125,14.5625
68,683.2719999999999,10.22265625,-0.05859375,-0.515625,681.048,-0.0078125,0.033203125,0.01171875,683.294,-26.0,7.0625,12.5625
69,693.203,10.18359375,-0.05859375,-0.4609375,690.9929999999999,0.005859375,0.0234375,0.0,693.207,-24.9375,7.3125,12.3125
70,700.992,10.23046875,-0.02734375,-0.48046875,700.996,-0.00390625,0.0078125,0.01171875,701.177,-24.9375,7.3125,12.3125
71,710.88,10.17578125,-0.046875,-0.39453125,708.604,-0.001953125,0.00390625,0.005859375,710.992,-26.25,6.1875,11.9375
72,720.858,10.13671875,-0.046875,-0.35546875,718.4739999999999,0.001953125,0.009765625,0.005859375,720.8670000000001,-26.25,6.1875,11.9375
73,731.085,10.20703125,-0.046875,-0.32421875,731.105,0.001953125,0.0078125,0.001953125,731.074,-25.5625,6.4375,13.125
74,740.9440000000001,10.19921875,-0.046875,-0.3359375,740.975,0.0078125,0.0,0.001953125,741.001,-25.25,6.4375,12.3125
75,752.379,10.171875,-0.046875,-0.3828125,751.013,0.00390625,0.013671875,0.0078125,752.389,-25.5,7.125,15.125
76,761.053,10.18359375,-0.06640625,-0.44921875,761.1940000000001,0.001953125,-0.009765625,-0.0078125,760.947,-26.0,6.1875,11.875
77,770.93,10.1328125,-0.05859375,-0.44140625,771.038,0.0,0.00390625,0.001953125,771.005,-25.375,6.625,13.75
